Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,First Tab Description (product.metafields.custom.first_tab_description),First Tab Title (product.metafields.custom.first_tittle_one),Fourth Tab Description (product.metafields.custom.fourth_tab_description),Fourth Tab Title (product.metafields.custom.fourth_tab_title),Second Tab Description (product.metafields.custom.second_tab_description),Second Tab Descriptions (product.metafields.custom.second_tab_descriptions),Second Tab Title (product.metafields.custom.second_tab_title),Third Tab Description (product.metafields.custom.third_tab_description),Third Tab Title (product.metafields.custom.third_tab_title),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),contact (product.metafields.my_fields.contact),Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Size (product.metafields.shopify.size),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Standard Shipping (product.metafields.standard_fields.shipping),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Included / united,Price / united,Compare At Price / united,Status
mustard-trench-set,,,,,,,,,2XL,,,,,,,,2205-2XL,7000.0,shopify,100,continue,manual,84500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
mustard-trench-set,,,,,,,,,3XL,,,,,,,,2205-3XL,7000.0,shopify,100,continue,manual,84500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
mustard-trench-set,,,,,,,,,4XL,,,,,,,,2205-4XL,7000.0,shopify,100,continue,manual,84500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
mustard-trench-set,,,,,,,,,5XL,,,,,,,,2205-5XL,7000.0,shopify,100,continue,manual,84500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
mustard-trench-set,,,,,,,,,6XL,,,,,,,,2205-6XL,7000.0,shopify,100,continue,manual,84500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
mustard-trench-set,,,,,,,,,Custom,,,,,,,,2205-Custom,7000.0,shopify,100,continue,manual,84500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
doll-hearted-copy,don't mind me,"",Papa Don't Preach by Shubhika,Uncategorized,Indian Bridal,"allwomen, babydoll, mto, thedollhouse",false,Size,XXS,,,,,,,,2164-XXS,5000.0,shopify,100,continue,manual,29500.00,,true,true,,,,,false,,,,,,,,,,,,,,"pink abstract printed twill shift dress<br> <br>

Color: Pink<br>
Product code:  2164<br>
No of pcs:1 <br>
Composition : twill <br>",Product Information,"<p>""Please note that RTS products may have minor defects.
 No exchanges or refunds are available on any product.""<br>Manufacture and marketed by: &nbsp;WW Papa Don't Preach, &nbsp;104, S.J. House, Sitaram Mill Compound, Lower Parel East, Mumbai, Maharashtra 400012<br>Country of Origin: India</p>",Additional Information,,"The processing time is 3-4 weeks from the date of placing the order. <br>
  
 

  
 

  
  
  
 

  
 

  Sale items may take up to 10 days for dispatch. <br> For any Queries or Assistance 
  
 

  
 

  Call or Whatsapp - 9967996897. <br>
  
 

  
 

  Email us at digitalsales@papadontpreach.com",Delivery Timelines,"Each garment from Papa Dont Preach carries the soul of our ancient Indian crafts — hand-dyed, hand-embroidered, and masterfully created by third generation karigars. No two hands are the same, and neither are the pieces they bring to life. The garment you now hold or see is a singular creation, born from a process so unique that it can never be replicated.
 <br />
 

 Every subtle variation in color, motif, texture, or detail is a testament to its unique journey demands to be celebrated
 <br/>
 

 By owning this piece, you now own an irreplaceable treasure, never will another exist quite like this one. Thank you for embracing the beauty of imperfection and the power of individuality and for supporting the Indian crafts story.
 <br/>",Disclaimer,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,draft
doll-hearted-copy,,,,,,,,,XS,,,,,,,,2164-XS,5000.0,shopify,100,continue,manual,29500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
doll-hearted-copy,,,,,,,,,S,,,,,,,,2164-S,5000.0,shopify,100,continue,manual,29500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
doll-hearted-copy,,,,,,,,,M,,,,,,,,2164-M,5000.0,shopify,100,continue,manual,29500.00,0.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
doll-hearted-copy,,,,,,,,,L,,,,,,,,2164-L,5000.0,shopify,100,continue,manual,29500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
doll-hearted-copy,,,,,,,,,XL,,,,,,,,2164-XL,5000.0,shopify,100,continue,manual,29500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
doll-hearted-copy,,,,,,,,,2XL,,,,,,,,2164-2XL,5000.0,shopify,100,continue,manual,29500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
doll-hearted-copy,,,,,,,,,3XL,,,,,,,,2164-3XL,5000.0,shopify,100,continue,manual,29500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
doll-hearted-copy,,,,,,,,,4XL,,,,,,,,2164-4XL,5000.0,shopify,100,continue,manual,29500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
doll-hearted-copy,,,,,,,,,5XL,,,,,,,,2164-5XL,5000.0,shopify,100,continue,manual,29500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
doll-hearted-copy,,,,,,,,,6XL,,,,,,,,2164-6XL,5000.0,shopify,100,continue,manual,29500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
doll-hearted-copy,,,,,,,,,Custom,,,,,,,,2164-Custom,5000.0,shopify,100,continue,manual,29500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
lil-miss-sass,little miss sass,<p>  </p>,Papa Don't Preach by Shubhika,Uncategorized,Indian Bridal,"allwomen, mto",false,Size,XXS,,,,,,,,2235-XXS,5000.0,shopify,100,continue,manual,49500.00,,true,true,,,,,false,,,,,,,,,,,,,,"pink abstract printed twill shift dress<br> <br>

Color: Pink<br>
Product code:  2164<br>
No of pcs:2 <br>
Composition : satin <br>",Product Information,"<p>""Please note that RTS products may have minor defects.
 No exchanges or refunds are available on any product.""<br>Manufacture and marketed by: &nbsp;WW Papa Don't Preach, &nbsp;104, S.J. House, Sitaram Mill Compound, Lower Parel East, Mumbai, Maharashtra 400012<br>Country of Origin: India</p>",Additional Information,,"The processing time is 3-4 weeks from the date of placing the order. <br>
  
 

  
 

  
  
  
 

  
 

  Sale items may take up to 10 days for dispatch. <br> For any Queries or Assistance 
  
 

  
 

  Call or Whatsapp - 9967996897. <br>
  
 

  
 

  Email us at digitalsales@papadontpreach.com",Delivery Timelines,"Each garment from Papa Dont Preach carries the soul of our ancient Indian crafts — hand-dyed, hand-embroidered, and masterfully created by third generation karigars. No two hands are the same, and neither are the pieces they bring to life. The garment you now hold or see is a singular creation, born from a process so unique that it can never be replicated.
 <br />
 

 Every subtle variation in color, motif, texture, or detail is a testament to its unique journey demands to be celebrated
 <br/>
 

 By owning this piece, you now own an irreplaceable treasure, never will another exist quite like this one. Thank you for embracing the beauty of imperfection and the power of individuality and for supporting the Indian crafts story.
 <br/>",Disclaimer,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,draft
lil-miss-sass,,,,,,,,,XS,,,,,,,,2235-XS,5000.0,shopify,100,continue,manual,49500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
lil-miss-sass,,,,,,,,,S,,,,,,,,2235-S,5000.0,shopify,100,continue,manual,49500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
lil-miss-sass,,,,,,,,,M,,,,,,,,2235-M,5000.0,shopify,100,continue,manual,49500.00,0.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
lil-miss-sass,,,,,,,,,L,,,,,,,,2235-L,5000.0,shopify,100,continue,manual,49500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
lil-miss-sass,,,,,,,,,XL,,,,,,,,2235-XL,5000.0,shopify,100,continue,manual,49500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
lil-miss-sass,,,,,,,,,2XL,,,,,,,,2235-2XL,5000.0,shopify,100,continue,manual,49500.00,0.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
lil-miss-sass,,,,,,,,,3XL,,,,,,,,2235-3XL,5000.0,shopify,100,continue,manual,49500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
lil-miss-sass,,,,,,,,,4XL,,,,,,,,2235-4XL,5000.0,shopify,100,continue,manual,49500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
lil-miss-sass,,,,,,,,,5XL,,,,,,,,2235-5XL,5000.0,shopify,100,continue,manual,49500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
lil-miss-sass,,,,,,,,,6XL,,,,,,,,2235-6XL,5000.0,shopify,100,continue,manual,49500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
lil-miss-sass,,,,,,,,,Custom,,,,,,,,2235-Custom,5000.0,shopify,100,continue,manual,49500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
not-so-secret-copy,Papa’s Pink Potion,<p>Image resizing pending  </p>,Papa Don't Preach by Shubhika,Uncategorized,Indian Bridal,"allwomen, lon25, mto, Skirt",true,Size,XXS,,,,,,,,2008-XXS,5000.0,shopify,100,continue,manual,215000.00,,true,true,,https://cdn.shopify.com/s/files/1/0895/7760/files/pinkskirtsetcloseup2.jpg?v=1746783537,1,"",false,,,,,,,,,,,,,,"Colourful beaded blouse with pearls and crystals paired with pleated satin skirt <br> <br>

Color: Pink <br>
Product code: 2008 <br>
No of pcs:2 <br>
Composition: Satin<br>",Product Information,"<p>""Please note that RTS products may have minor defects.
 No exchanges or refunds are available on any product.""<br>Manufacture and marketed by: &nbsp;WW Papa Don't Preach, &nbsp;104, S.J. House, Sitaram Mill Compound, Lower Parel East, Mumbai, Maharashtra 400012<br>Country of Origin: India</p>",Additional Information,,"The processing time is 3-4 weeks from the date of placing the order. <br>
  
 

  
 

  
  
  
 

  
 

  Sale items may take up to 10 days for dispatch. <br> For any Queries or Assistance 
  
 

  
 

  Call or Whatsapp - 9967996897. <br>
  
 

  
 

  Email us at digitalsales@papadontpreach.com",Delivery Timelines,"Each garment from Papa Dont Preach carries the soul of our ancient Indian crafts — hand-dyed, hand-embroidered, and masterfully created by third generation karigars. No two hands are the same, and neither are the pieces they bring to life. The garment you now hold or see is a singular creation, born from a process so unique that it can never be replicated.
 <br />
 

 Every subtle variation in color, motif, texture, or detail is a testament to its unique journey demands to be celebrated
 <br/>
 

 By owning this piece, you now own an irreplaceable treasure, never will another exist quite like this one. Thank you for embracing the beauty of imperfection and the power of individuality and for supporting the Indian crafts story.
 <br/>",Disclaimer,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
not-so-secret-copy,,,,,,,,,XS,,,,,,,,2008-XS,5000.0,shopify,100,continue,manual,215000.00,,true,true,,https://cdn.shopify.com/s/files/1/0895/7760/files/pinkskirtsetside.jpg?v=1746783852,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
not-so-secret-copy,,,,,,,,,S,,,,,,,,2008-S,5000.0,shopify,100,continue,manual,215000.00,,true,true,,https://cdn.shopify.com/s/files/1/0895/7760/files/pinkskirtsetfront.jpg?v=1746783852,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
not-so-secret-copy,,,,,,,,,M,,,,,,,,2008-M,5000.0,shopify,100,continue,manual,215000.00,,true,true,,https://cdn.shopify.com/s/files/1/0895/7760/files/pinkskirtsetcloseup1.jpg?v=1746783852,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
not-so-secret-copy,,,,,,,,,L,,,,,,,,2008-L,5000.0,shopify,100,continue,manual,215000.00,,true,true,,https://cdn.shopify.com/s/files/1/0895/7760/files/pinkskirtsetback.jpg?v=1746783886,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
not-so-secret-copy,,,,,,,,,XL,,,,,,,,2008-XL,5000.0,shopify,100,continue,manual,215000.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
not-so-secret-copy,,,,,,,,,2XL,,,,,,,,2008-2XL,5000.0,shopify,100,continue,manual,215000.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
not-so-secret-copy,,,,,,,,,3XL,,,,,,,,2008-3XL,5000.0,shopify,100,continue,manual,215000.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
not-so-secret-copy,,,,,,,,,4XL,,,,,,,,2008-4XL,5000.0,shopify,100,continue,manual,215000.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
not-so-secret-copy,,,,,,,,,5XL,,,,,,,,2008-5XL,5000.0,shopify,100,continue,manual,215000.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
not-so-secret-copy,,,,,,,,,6XL,,,,,,,,2008-6XL,5000.0,shopify,100,continue,manual,215000.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
not-so-secret-copy,,,,,,,,,Custom,,,,,,,,2008-Custom,5000.0,shopify,100,continue,manual,215000.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
papa-s-pink-potion-copy,Sunny side up,<p>  Image upload </p>,Papa Don't Preach by Shubhika,Uncategorized,Indian Bridal,"allwomen, mto, Skirt",false,Size,XXS,,,,,,,,1918-XXS,5000.0,shopify,100,continue,manual,42500.00,,true,true,,https://cdn.shopify.com/s/files/1/0895/7760/files/sunnysideupfront.jpg?v=1746687441,1,"",false,,,,,,,,,,,,,,"Butter yellow twill and satin calf length dress with an inverted box pleat in the front, an intricate embroidered border, floral embroidery highlighting the plunge neckline <br> <br>

Color: Yellow<br>
Product code: 1918<br>
No of pcs: 1<br>
Composition: twill<br>",Product Information,"<p>""Please note that RTS products may have minor defects.
 No exchanges or refunds are available on any product.""<br>Manufacture and marketed by: &nbsp;WW Papa Don't Preach, &nbsp;104, S.J. House, Sitaram Mill Compound, Lower Parel East, Mumbai, Maharashtra 400012<br>Country of Origin: India</p>",Additional Information,,"The processing time is 3-4 weeks from the date of placing the order. <br>
  
 

  
 

  
  
  
 

  
 

  Sale items may take up to 10 days for dispatch. <br> For any Queries or Assistance 
  
 

  
 

  Call or Whatsapp - 9967996897. <br>
  
 

  
 

  Email us at digitalsales@papadontpreach.com",Delivery Timelines,"Each garment from Papa Dont Preach carries the soul of our ancient Indian crafts — hand-dyed, hand-embroidered, and masterfully created by third generation karigars. No two hands are the same, and neither are the pieces they bring to life. The garment you now hold or see is a singular creation, born from a process so unique that it can never be replicated.
 <br />
 

 Every subtle variation in color, motif, texture, or detail is a testament to its unique journey demands to be celebrated
 <br/>
 

 By owning this piece, you now own an irreplaceable treasure, never will another exist quite like this one. Thank you for embracing the beauty of imperfection and the power of individuality and for supporting the Indian crafts story.
 <br/>",Disclaimer,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,draft
papa-s-pink-potion-copy,,,,,,,,,XS,,,,,,,,1918-XS,5000.0,shopify,100,continue,manual,42500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
papa-s-pink-potion-copy,,,,,,,,,S,,,,,,,,1918-S,5000.0,shopify,100,continue,manual,42500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
papa-s-pink-potion-copy,,,,,,,,,M,,,,,,,,1918-M,5000.0,shopify,100,continue,manual,42500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
papa-s-pink-potion-copy,,,,,,,,,L,,,,,,,,1918-L,5000.0,shopify,100,continue,manual,42500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
papa-s-pink-potion-copy,,,,,,,,,XL,,,,,,,,1918-XL,5000.0,shopify,100,continue,manual,42500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
papa-s-pink-potion-copy,,,,,,,,,2XL,,,,,,,,1918-2XL,5000.0,shopify,100,continue,manual,42500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
papa-s-pink-potion-copy,,,,,,,,,3XL,,,,,,,,1918-3XL,5000.0,shopify,100,continue,manual,42500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
papa-s-pink-potion-copy,,,,,,,,,4XL,,,,,,,,1918-4XL,5000.0,shopify,100,continue,manual,42500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
papa-s-pink-potion-copy,,,,,,,,,5XL,,,,,,,,1918-5XL,5000.0,shopify,100,continue,manual,42500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
papa-s-pink-potion-copy,,,,,,,,,6XL,,,,,,,,1918-6XL,5000.0,shopify,100,continue,manual,42500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
papa-s-pink-potion-copy,,,,,,,,,Custom,,,,,,,,1918-Custom,5000.0,shopify,100,continue,manual,42500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
sunny-side-up-copy,Pink Denim,<p>    </p>,Papa Don't Preach by Shubhika,Uncategorized,Indian Bridal,"allwomen, mto, Skirt",false,Size,XXS,,,,,,,,1923-XXS,5000.0,shopify,100,continue,manual,75500.00,,true,true,,https://cdn.shopify.com/s/files/1/0895/7760/files/Luckyfront.jpg?v=1746687608,1,"",false,,,,,,,,,,,,,,"Butter yellow twill and satin calf length dress with an inverted box pleat in the front, an intricate embroidered border, floral embroidery highlighting the plunge neckline <br> <br>

Color: Yellow<br>
Product code: 1918<br>
No of pcs: 1<br>
Composition: twill<br>",Product Information,"<p>""Please note that RTS products may have minor defects.
 No exchanges or refunds are available on any product.""<br>Manufacture and marketed by: &nbsp;WW Papa Don't Preach, &nbsp;104, S.J. House, Sitaram Mill Compound, Lower Parel East, Mumbai, Maharashtra 400012<br>Country of Origin: India</p>",Additional Information,,"The processing time is 3-4 weeks from the date of placing the order. <br>
  
 

  
 

  
  
  
 

  
 

  Sale items may take up to 10 days for dispatch. <br> For any Queries or Assistance 
  
 

  
 

  Call or Whatsapp - 9967996897. <br>
  
 

  
 

  Email us at digitalsales@papadontpreach.com",Delivery Timelines,"Each garment from Papa Dont Preach carries the soul of our ancient Indian crafts — hand-dyed, hand-embroidered, and masterfully created by third generation karigars. No two hands are the same, and neither are the pieces they bring to life. The garment you now hold or see is a singular creation, born from a process so unique that it can never be replicated.
 <br />
 

 Every subtle variation in color, motif, texture, or detail is a testament to its unique journey demands to be celebrated
 <br/>
 

 By owning this piece, you now own an irreplaceable treasure, never will another exist quite like this one. Thank you for embracing the beauty of imperfection and the power of individuality and for supporting the Indian crafts story.
 <br/>",Disclaimer,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,draft
sunny-side-up-copy,,,,,,,,,XS,,,,,,,,1923-XS,5000.0,shopify,100,continue,manual,75500.00,,true,true,,https://cdn.shopify.com/s/files/1/0895/7760/files/Luckyback.jpg?v=1746687608,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
sunny-side-up-copy,,,,,,,,,S,,,,,,,,1923-S,5000.0,shopify,100,continue,manual,75500.00,,true,true,,https://cdn.shopify.com/s/files/1/0895/7760/files/Luckycloseup.jpg?v=1746687608,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
sunny-side-up-copy,,,,,,,,,M,,,,,,,,1923-M,5000.0,shopify,100,continue,manual,75500.00,,true,true,,https://cdn.shopify.com/s/files/1/0895/7760/files/Luckyfront2.jpg?v=1746687608,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
sunny-side-up-copy,,,,,,,,,L,,,,,,,,1923-L,5000.0,shopify,100,continue,manual,75500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
sunny-side-up-copy,,,,,,,,,XL,,,,,,,,1923-XL,5000.0,shopify,100,continue,manual,75500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
sunny-side-up-copy,,,,,,,,,2XL,,,,,,,,1923-2XL,5000.0,shopify,100,continue,manual,75500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
sunny-side-up-copy,,,,,,,,,3XL,,,,,,,,1923-3XL,5000.0,shopify,100,continue,manual,75500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
sunny-side-up-copy,,,,,,,,,4XL,,,,,,,,1923-4XL,5000.0,shopify,100,continue,manual,75500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
sunny-side-up-copy,,,,,,,,,5XL,,,,,,,,1923-5XL,5000.0,shopify,100,continue,manual,75500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
sunny-side-up-copy,,,,,,,,,6XL,,,,,,,,1923-6XL,5000.0,shopify,100,continue,manual,75500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
sunny-side-up-copy,,,,,,,,,Custom,,,,,,,,1923-Custom,5000.0,shopify,100,continue,manual,75500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
1923-copy,Oops I did it again,<p>      </p>,Papa Don't Preach by Shubhika,Uncategorized,Indian Bridal,"allwomen, lon25, mto, Skirt",true,Size,XXS,,,,,,,,1915-XXS,5000.0,shopify,100,continue,manual,49500.00,,true,true,,https://cdn.shopify.com/s/files/1/0895/7760/files/oopsfront.jpg?v=1746687373,1,"",false,,,,,,,,,,,,,,"Introducing our statement co-ord set in . Featuring pleated pants with a one shoulder bustier and a versatile detachable sleeve. The top is embellished with green drop stones, pink crystals and metallic collars, with the perfect add-on of an embroidered cuff and chains that go across the body for a touch of edge and sophistication.<br> <br>

Color: Beige<br>
Product code: 1915<br>
No of pcs: 3<br>
Composition: twill<br>",Product Information,"<p>""Please note that RTS products may have minor defects.
 No exchanges or refunds are available on any product.""<br>Manufacture and marketed by: &nbsp;WW Papa Don't Preach, &nbsp;104, S.J. House, Sitaram Mill Compound, Lower Parel East, Mumbai, Maharashtra 400012<br>Country of Origin: India</p>",Additional Information,,"The processing time is 3-4 weeks from the date of placing the order. <br>
  
 

  
 

  
  
  
 

  
 

  Sale items may take up to 10 days for dispatch. <br> For any Queries or Assistance 
  
 

  
 

  Call or Whatsapp - 9967996897. <br>
  
 

  
 

  Email us at digitalsales@papadontpreach.com",Delivery Timelines,"Each garment from Papa Dont Preach carries the soul of our ancient Indian crafts — hand-dyed, hand-embroidered, and masterfully created by third generation karigars. No two hands are the same, and neither are the pieces they bring to life. The garment you now hold or see is a singular creation, born from a process so unique that it can never be replicated.
 <br />
 

 Every subtle variation in color, motif, texture, or detail is a testament to its unique journey demands to be celebrated
 <br/>
 

 By owning this piece, you now own an irreplaceable treasure, never will another exist quite like this one. Thank you for embracing the beauty of imperfection and the power of individuality and for supporting the Indian crafts story.
 <br/>",Disclaimer,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
1923-copy,,,,,,,,,XS,,,,,,,,1915-XS,5000.0,shopify,100,continue,manual,49500.00,,true,true,,https://cdn.shopify.com/s/files/1/0895/7760/files/oopsback.jpg?v=1746687373,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
1923-copy,,,,,,,,,S,,,,,,,,1915-S,5000.0,shopify,100,continue,manual,49500.00,,true,true,,https://cdn.shopify.com/s/files/1/0895/7760/files/oopscloseup.jpg?v=1746687372,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
